ZON_NM,DATE,px_mean,px_max
Daegu,20181003,24.9583333333,40
Daegu,20181004,21.1666666667,38
Daegu,20181005,6.79166666667,11
Daegu,20181006,6.0,29
Daegu,20181007,21.2916666667,37
Daegu,20181008,17.8333333333,34
Daegu,20181009,24.375,33
Daegu,20181010,20.125,31
Daegu,20181011,14.5416666667,26
Daegu,20181012,20.9583333333,32
Daegu,20181013,19.125,31
Daegu,20181014,21.4583333333,35
Daegu,20181015,37.3333333333,52
Daegu,20181016,53.9583333333,81
Daegu,20181017,42.2083333333,80
Daegu,20181018,17.125,37
Daegu,20181019,12.25,21
Daegu,20181020,23.2083333333,35
Daegu,20181021,27.4166666667,44
Daegu,20181023,36.7916666667,65
Daegu,20181024,45.4583333333,55
Daegu,20181025,42.7083333333,55
Daegu,20181026,40.4166666667,57
Daegu,20181027,18.75,32
Daegu,20181028,18.0,39
Daegu,20181029,16.625,36
Daegu,20181030,15.7916666667,30
Daegu,20181031,20.2083333333,35
Daejeon,20180301,39.5,69
Daejeon,20180302,49.1666666667,73
Daejeon,20180303,44.0,65
Daejeon,20180304,31.0416666667,62
Daejeon,20180305,7.88235294118,18
Daejeon,20180306,27.4583333333,65
Daejeon,20180307,26.0416666667,45
Daejeon,20180308,28.8636363636,77
Daejeon,20180309,60.2083333333,76
Daejeon,20180310,48.5416666667,76
Daejeon,20180311,52.375,83
Daejeon,20180312,97.75,156
Daejeon,20180313,48.0416666667,107
Daejeon,20180314,34.0833333333,132
Daejeon,20180315,23.875,38
Daejeon,20180316,16.6956521739,42
Daejeon,20180317,27.5833333333,53
Daejeon,20180318,44.75,60
Daejeon,20180319,13.0416666667,50
Daejeon,20180320,16.7083333333,35
Daejeon,20180321,9.91666666667,24
Daejeon,20180322,35.0416666667,66
Daejeon,20180323,54.0833333333,71
Daejeon,20180324,81.2083333333,127
Daejeon,20180325,82.5,126
Daejeon,20180326,62.4166666667,90
Daejeon,20180327,69.4166666667,103
Daejeon,20180328,45.7916666667,82
Daejeon,20180329,48.4583333333,85
Daejeon,20180330,50.9583333333,87
Daejeon,20180331,60.0833333333,90
Daejeon,20180401,79.5416666667,113
Daejeon,20180402,59.75,98
Daejeon,20180403,67.5,106
Daejeon,20180404,16.0,54
Daejeon,20180405,3.95652173913,8
Daejeon,20180406,85.9166666667,266
Daejeon,20180407,49.0,70
Daejeon,20180408,44.25,83
Daejeon,20180409,60.375,98
Daejeon,20180410,43.4166666667,74
Daejeon,20180411,63.5416666667,108
Daejeon,20180412,44.5833333333,59
Daejeon,20180413,35.7916666667,47
Daejeon,20180414,18.0416666667,38
Daejeon,20180415,87.5,211
Daejeon,20180416,47.3333333333,78
Daejeon,20180417,62.9583333333,164
Daejeon,20180418,67.5833333333,104
Daejeon,20180419,57.3333333333,96
Daejeon,20180420,104.083333333,179
Daejeon,20180421,61.0833333333,96
Daejeon,20180422,35.4166666667,68
Daejeon,20180423,12.4583333333,48
Daejeon,20180424,8.81818181818,21
Daejeon,20180425,38.5,80
Daejeon,20180426,42.5,70
Daejeon,20180427,49.2083333333,87
Daejeon,20180428,49.2083333333,71
Daejeon,20180429,41.375,82
Daejeon,20180430,60.4166666667,102
Daejeon,20180501,54.75,84
Daejeon,20180502,23.9565217391,60
Daejeon,20180503,45.2083333333,137
Daejeon,20180504,43.875,91
Daejeon,20180505,36.9166666667,66
Daejeon,20180506,14.5416666667,35
Daejeon,20180507,26.3333333333,54
Daejeon,20180508,22.4166666667,62
Daejeon,20180509,17.9473684211,50
Daejeon,20180510,39.4583333333,73
Daejeon,20180511,55.5833333333,77
Daejeon,20180512,21.4166666667,42
Daejeon,20180513,28.8333333333,55
Daejeon,20180514,53.8333333333,82
Daejeon,20180515,58.8333333333,77
Daejeon,20180516,26.0,45
Daejeon,20180517,22.5833333333,47
Daejeon,20180518,13.8095238095,54
Daejeon,20180519,12.6086956522,26
Daejeon,20180520,12.7619047619,31
Daejeon,20180521,21.0434782609,64
Daejeon,20180522,24.7916666667,42
Daejeon,20180523,51.5833333333,142
Daejeon,20180524,77.2083333333,124
Daejeon,20180525,77.0833333333,108
Daejeon,20180526,65.2083333333,116
Daejeon,20180527,57.7916666667,82
Daejeon,20180528,54.125,108
Daejeon,20180529,41.5833333333,67
Daejeon,20180530,41.8333333333,87
Daejeon,20180531,37.7083333333,78
Daejeon,20180601,35.625,59
Daejeon,20180602,29.625,49
Daejeon,20180603,31.9583333333,51
Daejeon,20180604,39.5,78
Daejeon,20180605,42.25,72
Daejeon,20180606,43.9583333333,93
Daejeon,20180607,53.3333333333,83
Daejeon,20180608,44.1666666667,75
Daejeon,20180609,35.3333333333,60
Daejeon,20180610,10.1,25
Daejeon,20180611,14.2083333333,29
Daejeon,20180612,19.2916666667,38
Daejeon,20180613,27.0833333333,38
Daejeon,20180614,22.75,41
Daejeon,20180615,15.0833333333,23
Daejeon,20180616,17.9166666667,41
Daejeon,20180617,35.4583333333,66
Daejeon,20180618,41.1904761905,63
Daejeon,20180619,33.7083333333,51
Daejeon,20180620,33.125,41
Daejeon,20180621,34.7916666667,55
Daejeon,20180622,32.25,54
Daejeon,20180623,27.0833333333,41
Daejeon,20180624,40.25,47
Daejeon,20180625,41.3333333333,55
Daejeon,20180626,35.7916666667,55
Daejeon,20180627,14.0,20
Daejeon,20180628,11.9583333333,21
Daejeon,20180629,22.8333333333,49
Daejeon,20180630,26.5,51
Daejeon,20180701,8.08695652174,21
Daejeon,20180702,8.70833333333,27
Daejeon,20180703,13.125,24
Daejeon,20180704,18.2916666667,31
Daejeon,20180705,22.0,37
Daejeon,20180706,8.79166666667,17
Daejeon,20180707,7.29166666667,16
Daejeon,20180708,9.625,15
Daejeon,20180709,6.33333333333,10
Daejeon,20180710,21.625,37
Daejeon,20180711,28.375,38
Daejeon,20180712,21.7894736842,38
Daejeon,20180713,16.2083333333,26
Daejeon,20180714,15.125,25
Daejeon,20180715,16.5416666667,28
Daejeon,20180716,22.9583333333,41
Daejeon,20180717,29.9166666667,47
Daejeon,20180718,31.125,52
Daejeon,20180719,25.0833333333,34
Daejeon,20180720,35.3333333333,55
Daejeon,20180721,42.0,55
Daejeon,20180722,38.5,53
Daejeon,20180723,26.3333333333,42
Daejeon,20180724,39.3333333333,79
Daejeon,20180725,23.5,32
Daejeon,20180726,26.875,38
Daejeon,20180727,40.125,57
Daejeon,20180728,31.6666666667,59
Daejeon,20180729,19.5416666667,38
Daejeon,20180730,12.25,24
Daejeon,20180731,18.375,25
Daejeon,20180801,27.4166666667,54
Daejeon,20180802,23.3333333333,41
Daejeon,20180803,26.0,47
Daejeon,20180804,26.9166666667,40
Daejeon,20180805,22.25,31
Daejeon,20180806,27.6666666667,40
Daejeon,20180807,20.5,45
Daejeon,20180808,22.75,32
Daejeon,20180809,22.75,35
Daejeon,20180810,20.7083333333,40
Daejeon,20180811,7.125,17
Daejeon,20180812,16.5833333333,30
Daejeon,20180813,24.5833333333,44
Daejeon,20180814,26.0,36
Daejeon,20180815,24.375,65
Daejeon,20180816,15.0833333333,28
Daejeon,20180817,20.4583333333,122
Daejeon,20180818,17.2083333333,29
Daejeon,20180819,22.0416666667,35
Daejeon,20180820,30.4166666667,47
Daejeon,20180821,30.125,39
Daejeon,20180822,21.875,38
Daejeon,20180823,12.875,19
Daejeon,20180824,7.11764705882,29
Daejeon,20180825,22.375,31
Daejeon,20180826,16.5416666667,28
Daejeon,20180827,5.625,13
Daejeon,20180828,10.2916666667,23
Daejeon,20180829,15.2222222222,26
Daejeon,20180830,14.5,28
Daejeon,20180831,17.2083333333,45
Daejeon,20180901,18.3333333333,33
Daejeon,20180902,15.4166666667,28
Daejeon,20180903,16.1666666667,27
Daejeon,20180904,16.2916666667,26
Daejeon,20180905,24.2916666667,37
Daejeon,20180906,22.1666666667,34
Daejeon,20180907,23.7916666667,38
Daejeon,20180908,22.125,42
Daejeon,20180909,24.8333333333,43
Daejeon,20180910,17.9583333333,26
Daejeon,20180911,15.2083333333,33
Daejeon,20180912,15.7083333333,31
Daejeon,20180913,16.9166666667,25
Daejeon,20180914,11.375,21
Daejeon,20180915,11.8333333333,18
Daejeon,20180916,30.4583333333,56
Daejeon,20180917,32.2916666667,46
Daejeon,20180918,32.5416666667,68
Daejeon,20180919,39.9166666667,55
Daejeon,20180920,11.8260869565,51
Daejeon,20180921,14.8333333333,21
Daejeon,20180922,32.9375,47
Daejeon,20180923,28.5416666667,48
Daejeon,20180924,17.375,34
Daejeon,20180925,15.125,31
Daejeon,20180926,10.3333333333,18
Daejeon,20180927,13.2173913043,43
Daejeon,20180928,17.8333333333,65
Daejeon,20180929,17.125,35
Daejeon,20180930,18.125,49
Daejeon,20181001,11.6666666667,31
Daejeon,20181002,44.4210526316,121
Daejeon,20181003,27.7083333333,56
Daejeon,20181004,24.1666666667,50
Daejeon,20181005,6.125,12
Daejeon,20181006,15.1904761905,79
Daejeon,20181007,20.125,51
Daejeon,20181008,19.5416666667,44
Daejeon,20181009,23.5416666667,38
Daejeon,20181010,18.125,28
Daejeon,20181011,16.7083333333,31
Daejeon,20181012,23.8333333333,43
Daejeon,20181013,26.7916666667,44
Daejeon,20181014,32.0416666667,47
Daejeon,20181015,53.5,86
Daejeon,20181016,47.875,81
Daejeon,20181017,25.2916666667,46
Daejeon,20181018,19.4090909091,46
Daejeon,20181019,19.5833333333,36
Daejeon,20181020,35.6666666667,58
Daejeon,20181021,44.1666666667,62
Daejeon,20181022,42.2916666667,60
Daejeon,20181023,29.8333333333,55
Daejeon,20181024,27.4166666667,60
Daejeon,20181025,36.625,67
Daejeon,20181026,27.3333333333,45
Daejeon,20181027,19.5833333333,42
Daejeon,20181028,18.2083333333,37
Daejeon,20181029,13.6666666667,30
Daejeon,20181030,20.7916666667,38
Daejeon,20181031,25.9583333333,39
Busan,20180301,25.0526315789,84
Busan,20180302,34.1304347826,90
Busan,20180303,32.7916666667,83
Busan,20180304,22.2916666667,61
Busan,20180305,8.73333333333,25
Busan,20180306,28.5652173913,70
Busan,20180307,23.625,37
Busan,20180308,6.85714285714,16
Busan,20180309,23.9583333333,57
Busan,20180310,38.0909090909,80
Busan,20180311,50.8333333333,116
Busan,20180312,72.1666666667,160
Busan,20180313,40.2631578947,102
Busan,20180314,31.2857142857,118
Busan,20180315,13.9583333333,40
Busan,20180316,17.9444444444,52
Busan,20180317,23.8695652174,73
Busan,20180318,31.0833333333,83
Busan,20180319,6.21428571429,16
Busan,20180320,25.1304347826,52
Busan,20180321,4.0,18
Busan,20180322,17.25,50
Busan,20180323,38.0434782609,102
Busan,20180324,70.3043478261,142
Busan,20180325,78.0416666667,116
Busan,20180326,49.0,50
Busan,20180328,77.7333333333,137
Busan,20180329,49.7916666667,145
Busan,20180330,35.4090909091,81
Busan,20180331,51.8695652174,140
Busan,20180401,61.9583333333,117
Busan,20180402,54.8,101
Busan,20180403,61.2105263158,144
Busan,20180404,18.75,66
Busan,20180405,17.8260869565,45
Busan,20180406,72.5714285714,253
Busan,20180407,53.380952381,147
Busan,20180408,46.7916666667,132
Busan,20180409,76.4615384615,145
Busan,20180412,30.9166666667,93
Busan,20180413,36.375,71
Busan,20180414,21.7391304348,59
Busan,20180415,168.0,281
Busan,20180416,98.6666666667,226
Busan,20180417,117.708333333,181
Busan,20180418,122.333333333,185
Busan,20180419,75.7083333333,143
Busan,20180420,97.0833333333,163
Busan,20180421,73.7916666667,96
Busan,20180422,66.7916666667,121
Busan,20180423,52.3913043478,140
Busan,20180424,17.0434782609,40
Busan,20180425,47.1739130435,104
Busan,20180426,55.9130434783,161
Busan,20180427,54.2916666667,151
Busan,20180428,62.7083333333,100
Busan,20180429,90.4166666667,152
Busan,20180430,66.875,137
Busan,20180501,87.2727272727,148
Busan,20180502,28.2608695652,105
Busan,20180503,45.6428571429,110
Busan,20180504,41.875,86
Busan,20180505,37.7083333333,83
Busan,20180506,13.6666666667,43
Busan,20180507,13.85,36
Busan,20180508,22.125,47
Busan,20180509,24.4583333333,51
Busan,20180510,42.7083333333,99
Busan,20180511,37.9583333333,93
Busan,20180512,30.8333333333,76
Busan,20180513,22.4583333333,88
Busan,20180514,64.375,119
Busan,20180515,59.25,103
Busan,20180516,5.375,12
Busan,20180517,3.91304347826,8
Busan,20180518,14.5333333333,39
Busan,20180519,23.9565217391,54
Busan,20180520,38.1538461538,79
Busan,20180522,27.1904761905,54
Busan,20180523,40.0,79
Busan,20180525,89.9444444444,130
Busan,20180526,59.625,103
Busan,20180527,53.7391304348,140
Busan,20180528,34.5833333333,75
Busan,20180529,39.2727272727,83
Busan,20180530,38.9130434783,133
Busan,20180531,35.5416666667,67
Busan,20180601,44.3333333333,128
Busan,20180602,57.1304347826,211
Busan,20180603,52.9523809524,95
Busan,20180604,47.8095238095,103
Busan,20180605,24.875,50
Busan,20180606,49.1739130435,143
Busan,20180607,67.7727272727,162
Busan,20180608,60.375,137
Busan,20180609,39.45,74
Busan,20180610,19.4545454545,60
Busan,20180611,13.6956521739,44
Busan,20180612,21.5833333333,64
Busan,20180613,43.8947368421,88
Busan,20180614,21.4210526316,46
Busan,20180615,23.7619047619,62
Busan,20180616,26.75,53
Busan,20180617,24.625,88
Busan,20180618,30.85,65
Busan,20180619,32.4545454545,92
Busan,20180620,33.7727272727,106
Busan,20180621,45.6,87
Busan,20180622,39.7727272727,110
Busan,20180623,41.5909090909,86
Busan,20180624,61.2,116
Busan,20180625,65.0909090909,161
Busan,20180626,6.13636363636,17
Busan,20180627,5.77272727273,26
Busan,20180628,7.52631578947,22
Busan,20180629,11.85,43
Busan,20180630,6.82352941176,18
Busan,20180701,22.2857142857,63
Busan,20180702,25.1666666667,76
Busan,20180703,1.75,6
Busan,20180704,27.6842105263,85
Busan,20180705,14.6666666667,38
Busan,20180706,2.29411764706,4
Busan,20180707,11.3888888889,30
Busan,20180708,13.375,47
Busan,20180709,12.5416666667,33
Busan,20180710,40.4210526316,124
Busan,20180711,45.0526315789,102
Busan,20180712,38.6470588235,75
Busan,20180713,51.5263157895,117
Busan,20180714,51.2631578947,126
Busan,20180715,52.2857142857,141
Busan,20180716,51.5,122
Busan,20180717,69.7368421053,153
Busan,20180718,59.3636363636,151
Busan,20180719,74.2727272727,162
Busan,20180720,67.5714285714,196
Busan,20180721,51.5789473684,148
Busan,20180722,38.875,88
Busan,20180723,41.7222222222,121
Busan,20180724,43.7777777778,109
Busan,20180725,73.3,133
Busan,20180726,57.2857142857,168
Busan,20180727,49.1428571429,152
Busan,20180728,47.3157894737,143
Busan,20180729,36.4705882353,81
Busan,20180730,37.5555555556,90
Busan,20180731,34.4736842105,89
Busan,20180801,44.625,122
Busan,20180802,36.5,110
Busan,20180803,44.1764705882,132
Busan,20180804,47.9444444444,110
Busan,20180805,52.25,109
Busan,20180806,38.0526315789,128
Busan,20180807,29.0526315789,74
Busan,20180808,44.9333333333,141
Busan,20180809,40.2777777778,145
Busan,20180810,9.34782608696,35
Busan,20180811,19.380952381,53
Busan,20180812,34.1904761905,89
Busan,20180813,46.3684210526,126
Busan,20180814,38.3333333333,94
Busan,20180815,33.4285714286,127
Busan,20180816,13.1111111111,35
Busan,20180817,26.2777777778,59
Busan,20180818,30.3684210526,65
Busan,20180819,34.2105263158,104
Busan,20180820,40.9565217391,144
Busan,20180821,53.3684210526,157
Busan,20180822,18.7,58
Busan,20180823,9.36363636364,32
Busan,20180824,25.25,69
Busan,20180825,15.3913043478,55
Busan,20180826,8.91304347826,21
Busan,20180827,7.20833333333,33
Busan,20180828,26.05,91
Busan,20180829,33.4117647059,85
Busan,20180830,18.2352941176,48
Busan,20180831,11.619047619,30
Busan,20180901,14.6153846154,40
Busan,20180902,14.9565217391,61
Busan,20180903,12.4166666667,36
Busan,20180904,17.8571428571,78
Busan,20180905,31.1578947368,92
Busan,20180906,22.7916666667,79
Busan,20180907,19.2857142857,42
Busan,20180908,22.0,63
Busan,20180909,20.1363636364,52
Busan,20180910,25.4117647059,56
Busan,20180911,24.4666666667,54
Busan,20180912,32.75,74
Busan,20180913,12.7083333333,32
Busan,20180914,5.60869565217,14
Busan,20180915,12.619047619,26
Busan,20180916,25.347826087,74
Busan,20180917,34.9130434783,97
Busan,20180918,46.5,132
Busan,20180919,31.7083333333,99
Busan,20180920,8.08695652174,16
Busan,20180921,11.35,23
Busan,20180922,24.0454545455,71
Busan,20180923,35.4166666667,88
Busan,20180924,17.6363636364,45
Busan,20180925,21.9090909091,65
Busan,20180926,17.6315789474,54
Busan,20180927,19.380952381,65
Busan,20180928,17.8,60
Busan,20180929,7.04347826087,18
Busan,20180930,14.1428571429,49
Busan,20181001,22.3333333333,59
Busan,20181002,22.3181818182,68
Busan,20181003,26.0,69
Busan,20181004,19.5,61
Busan,20181005,5.04347826087,12
Busan,20181006,5.88235294118,16
Busan,20181007,18.0869565217,67
Busan,20181008,28.0952380952,86
Busan,20181009,19.8333333333,43
Busan,20181010,19.75,57
Busan,20181011,13.4166666667,59
Busan,20181012,24.5454545455,84
Busan,20181013,18.1,61
Busan,20181014,20.4,65
Busan,20181015,39.125,97
Busan,20181016,67.75,102
Busan,20181017,45.9583333333,98
Busan,20181018,32.7894736842,78
Busan,20181019,20.1666666667,58
Busan,20181020,25.0526315789,63
Busan,20181021,28.0,82
Busan,20181022,20.8695652174,82
Busan,20181023,23.625,62
Busan,20181024,47.875,107
Busan,20181025,38.625,109
Busan,20181026,25.6956521739,52
Busan,20181027,16.5,49
Busan,20181028,25.9583333333,66
Busan,20181029,23.2857142857,61
Busan,20181030,15.625,40
Busan,20181031,24.0,57
Seoul,20180301,30.7826086957,57
Seoul,20180302,66.0,121
Seoul,20180303,52.5217391304,90
Seoul,20180304,21.380952381,36
Seoul,20180305,20.8181818182,38
Seoul,20180306,27.3913043478,75
Seoul,20180307,24.9166666667,67
Seoul,20180308,24.6666666667,57
Seoul,20180309,46.0625,83
Seoul,20180310,31.875,66
Seoul,20180311,43.375,84
Seoul,20180312,76.7916666667,142
Seoul,20180313,42.6666666667,81
Seoul,20180314,23.0869565217,53
Seoul,20180315,12.625,25
Seoul,20180316,18.1176470588,45
Seoul,20180317,26.9166666667,65
Seoul,20180318,40.7083333333,65
Seoul,20180319,18.5,47
Seoul,20180320,14.2083333333,40
Seoul,20180321,12.75,28
Seoul,20180322,37.8333333333,80
Seoul,20180323,51.0833333333,74
Seoul,20180324,85.7,103
Seoul,20180326,80.7692307692,119
Seoul,20180327,75.5833333333,103
Seoul,20180328,41.3333333333,77
Seoul,20180329,52.5416666667,88
Seoul,20180330,52.9166666667,79
Seoul,20180331,48.375,90
Seoul,20180401,59.625,74
Seoul,20180402,62.5,101
Seoul,20180403,59.0416666667,94
Seoul,20180404,14.4117647059,38
Seoul,20180405,5.09090909091,12
Seoul,20180406,91.7142857143,265
Seoul,20180407,43.0416666667,83
Seoul,20180408,23.2083333333,49
Seoul,20180409,33.125,69
Seoul,20180410,37.625,91
Seoul,20180411,50.7083333333,132
Seoul,20180412,47.0,102
Seoul,20180413,31.7916666667,65
Seoul,20180414,16.0416666667,35
Seoul,20180415,62.7916666667,130
Seoul,20180416,33.5833333333,73
Seoul,20180417,54.0952380952,94
Seoul,20180418,57.75,95
Seoul,20180419,68.3333333333,86
Seoul,20180420,85.2083333333,127
Seoul,20180421,57.4583333333,112
Seoul,20180422,30.5416666667,53
Seoul,20180423,4.83333333333,13
Seoul,20180424,9.04166666667,27
Seoul,20180425,32.7916666667,79
Seoul,20180426,39.5652173913,78
Seoul,20180427,44.9166666667,77
Seoul,20180428,45.0416666667,80
Seoul,20180429,49.0416666667,83
Seoul,20180430,66.5,107
Seoul,20180501,47.25,60
Seoul,20180502,33.45,63
Seoul,20180503,39.6,77
Seoul,20180504,38.3333333333,82
Seoul,20180505,36.875,82
Seoul,20180506,12.652173913,32
Seoul,20180507,35.2083333333,71
Seoul,20180508,25.4705882353,57
Seoul,20180509,29.1,65
Seoul,20180510,35.1739130435,78
Seoul,20180511,47.0,92
Seoul,20180512,22.4583333333,66
Seoul,20180513,23.2727272727,57
Seoul,20180514,58.5416666667,112
Seoul,20180515,58.7916666667,97
Seoul,20180516,30.5384615385,61
Seoul,20180517,5.5,9
Seoul,20180518,9.8,37
Seoul,20180519,29.4,55
Seoul,20180520,22.9285714286,36
Seoul,20180521,25.45,72
Seoul,20180522,24.4166666667,61
Seoul,20180523,46.2272727273,108
Seoul,20180524,91.75,152
Seoul,20180525,82.5416666667,131
Seoul,20180526,65.4090909091,126
Seoul,20180527,51.9583333333,91
Seoul,20180528,50.0,82
Seoul,20180529,41.3636363636,67
Seoul,20180530,28.5263157895,53
Seoul,20180531,43.6666666667,91
Seoul,20180601,41.2727272727,102
Seoul,20180602,29.3333333333,100
Seoul,20180603,29.875,74
Seoul,20180604,32.6666666667,83
Seoul,20180605,35.7083333333,58
Seoul,20180606,38.75,60
Seoul,20180607,36.3333333333,57
Seoul,20180608,28.2083333333,48
Seoul,20180609,31.0833333333,50
Seoul,20180610,8.4347826087,28
Seoul,20180611,15.0,38
Seoul,20180612,11.2272727273,32
Seoul,20180613,22.6666666667,48
Seoul,20180614,21.3333333333,41
Seoul,20180615,4.76923076923,11
Seoul,20180616,22.65,42
Seoul,20180617,32.125,57
Seoul,20180618,32.2916666667,55
Seoul,20180619,30.75,48
Seoul,20180620,32.8333333333,50
Seoul,20180621,32.4166666667,47
Seoul,20180622,31.5416666667,58
Seoul,20180623,33.125,56
Seoul,20180624,42.0,64
Seoul,20180625,42.625,66
Seoul,20180626,32.5833333333,70
Seoul,20180627,22.125,48
Seoul,20180628,20.0555555556,36
Seoul,20180629,26.6818181818,53
Seoul,20180630,39.4444444444,67
Seoul,20180701,5.125,8
Seoul,20180702,4.0,10
Seoul,20180703,8.875,24
Seoul,20180704,19.0416666667,42
Seoul,20180705,13.9583333333,28
Seoul,20180706,4.75,11
Seoul,20180707,10.2105263158,39
Seoul,20180708,13.0,31
Seoul,20180709,7.29166666667,16
Seoul,20180710,20.0,36
Seoul,20180711,23.625,34
Seoul,20180712,20.0833333333,31
Seoul,20180713,16.25,28
Seoul,20180714,16.9583333333,24
Seoul,20180715,19.0833333333,30
Seoul,20180716,23.2916666667,43
Seoul,20180717,26.875,39
Seoul,20180718,31.8333333333,57
Seoul,20180719,24.7916666667,36
Seoul,20180720,30.8333333333,56
Seoul,20180721,31.5,63
Seoul,20180722,26.0869565217,40
Seoul,20180723,27.8333333333,47
Seoul,20180724,34.625,72
Seoul,20180725,22.6956521739,43
Seoul,20180726,32.5416666667,45
Seoul,20180727,35.125,60
Seoul,20180728,32.2857142857,45
Seoul,20180729,10.4782608696,22
Seoul,20180730,8.45833333333,17
Seoul,20180731,17.2083333333,34
Seoul,20180801,30.625,47
Seoul,20180802,36.125,56
Seoul,20180803,37.625,60
Seoul,20180804,22.125,33
Seoul,20180805,20.5833333333,31
Seoul,20180806,25.8333333333,39
Seoul,20180807,16.6666666667,44
Seoul,20180808,21.0416666667,28
Seoul,20180809,20.5,41
Seoul,20180810,14.2083333333,31
Seoul,20180811,10.9166666667,28
Seoul,20180812,14.5416666667,33
Seoul,20180813,25.5416666667,37
Seoul,20180814,22.6363636364,40
Seoul,20180815,26.9444444444,37
Seoul,20180816,7.27272727273,16
Seoul,20180817,12.347826087,37
Seoul,20180818,14.347826087,35
Seoul,20180819,19.875,35
Seoul,20180820,28.8333333333,46
Seoul,20180821,19.0416666667,45
Seoul,20180822,19.2916666667,34
Seoul,20180823,11.25,18
Seoul,20180824,6.04166666667,11
Seoul,20180825,18.0416666667,39
Seoul,20180826,14.25,35
Seoul,20180827,13.0,37
Seoul,20180828,17.3684210526,42
Seoul,20180829,9.1,13
Seoul,20180830,25.1,37
Seoul,20180831,19.4166666667,33
Seoul,20180901,14.75,30
Seoul,20180902,13.7142857143,35
Seoul,20180903,15.2727272727,35
Seoul,20180904,14.0,32
Seoul,20180905,23.4166666667,39
Seoul,20180906,28.25,49
Seoul,20180907,20.2105263158,40
Seoul,20180908,20.3043478261,30
Seoul,20180909,19.2916666667,34
Seoul,20180910,10.9166666667,19
Seoul,20180911,11.3333333333,23
Seoul,20180912,14.5416666667,25
Seoul,20180913,18.1666666667,28
Seoul,20180914,16.9166666667,29
Seoul,20180915,15.7083333333,36
Seoul,20180916,31.0833333333,46
Seoul,20180917,23.25,36
Seoul,20180918,31.25,51
Seoul,20180919,34.1764705882,60
Seoul,20180920,13.4705882353,39
Seoul,20180921,10.125,20
Seoul,20180922,28.5833333333,45
Seoul,20180923,25.7083333333,39
Seoul,20180924,14.25,27
Seoul,20180925,13.9130434783,24
Seoul,20180926,8.91666666667,22
Seoul,20180927,9.6,36
Seoul,20180928,14.7083333333,37
Seoul,20180929,13.7916666667,24
Seoul,20180930,16.7916666667,43
Seoul,20181001,14.875,29
Seoul,20181002,22.875,32
Seoul,20181003,22.125,37
Seoul,20181004,18.4166666667,37
Seoul,20181005,7.75,14
Seoul,20181006,5.73913043478,14
Seoul,20181007,24.125,40
Seoul,20181008,22.375,39
Seoul,20181009,23.75,36
Seoul,20181010,9.92307692308,16
Seoul,20181011,16.75,25
Seoul,20181012,20.6666666667,29
Seoul,20181013,28.3913043478,65
Seoul,20181014,28.6666666667,74
Seoul,20181015,50.25,107
Seoul,20181016,38.125,84
Seoul,20181017,32.9473684211,76
Seoul,20181018,21.0526315789,53
Seoul,20181019,21.6956521739,59
Seoul,20181020,37.5833333333,94
Seoul,20181021,35.7083333333,85
Seoul,20181022,44.0,91
Seoul,20181023,44.875,79
Seoul,20181024,37.8333333333,86
Seoul,20181025,35.9166666667,75
Seoul,20181026,25.875,42
Seoul,20181027,22.7916666667,69
Seoul,20181028,15.625,25
Seoul,20181029,13.1739130435,37
Seoul,20181030,22.125,45
Seoul,20181031,21.0833333333,47
Ulsan,20180301,16.9166666667,36
Ulsan,20180302,34.75,45
Ulsan,20180303,33.6666666667,48
Ulsan,20180304,25.1666666667,41
Ulsan,20180305,8.54166666667,27
Ulsan,20180306,20.7083333333,30
Ulsan,20180307,19.375,24
Ulsan,20180308,5.375,10
Ulsan,20180309,15.75,30
Ulsan,20180310,26.75,43
Ulsan,20180311,38.5416666667,61
Ulsan,20180312,45.625,74
Ulsan,20180313,28.7083333333,61
Ulsan,20180314,22.4583333333,58
Ulsan,20180315,18.6666666667,41
Ulsan,20180316,12.875,25
Ulsan,20180317,15.8333333333,29
Ulsan,20180318,27.6666666667,48
Ulsan,20180319,9.7619047619,39
Ulsan,20180320,17.9166666667,24
Ulsan,20180321,3.54545454545,13
Ulsan,20180322,10.8260869565,24
Ulsan,20180323,29.5416666667,46
Ulsan,20180324,48.4166666667,67
Ulsan,20180325,39.7916666667,68
Ulsan,20180326,45.9583333333,72
Ulsan,20180327,49.75,81
Ulsan,20180328,49.2083333333,77
Ulsan,20180329,37.0833333333,81
Ulsan,20180330,25.625,37
Ulsan,20180331,40.5,74
Ulsan,20180401,65.625,94
Ulsan,20180402,56.125,85
Ulsan,20180403,35.7083333333,63
Ulsan,20180404,19.9583333333,54
Ulsan,20180405,18.5833333333,35
Ulsan,20180406,51.5909090909,143
Ulsan,20180407,41.7083333333,83
Ulsan,20180408,27.8333333333,46
Ulsan,20180409,61.875,91
Ulsan,20180410,47.0833333333,82
Ulsan,20180411,35.9166666667,64
Ulsan,20180412,23.5833333333,40
Ulsan,20180413,34.75,56
Ulsan,20180414,19.2083333333,36
Ulsan,20180415,134.291666667,255
Ulsan,20180416,57.9166666667,115
Ulsan,20180417,82.9166666667,122
Ulsan,20180418,100.75,122
Ulsan,20180419,72.5,95
Ulsan,20180420,75.5,109
Ulsan,20180421,68.375,107
Ulsan,20180422,45.5416666667,71
Ulsan,20180423,17.5555555556,44
Ulsan,20180424,8.4347826087,24
Ulsan,20180425,29.0,47
Ulsan,20180426,46.1666666667,70
