ZON_NM,DATE,WEATHER,T_MAX,T_MIN
Seoul,20180314,구름많음,14.0,22.0
Seoul,20180315,흐림/비/안개/이슬비,8.0,17.0
Seoul,20180316,맑음,4.0,12.0
Seoul,20180317,구름조금,1.0,14.0
Seoul,20180318,흐림/비/안개,5.0,13.0
Seoul,20180319,흐림/비,6.0,10.0
Seoul,20180320,구름많음,2.0,9.0
Seoul,20180321,흐림/눈/진눈개비,1.0,5.0
Seoul,20180322,맑음/안개,1.0,12.0
Seoul,20180323,구름조금/안개,2.0,13.0
Seoul,20180324,구름많음/안개,4.0,13.0
Seoul,20180325,구름조금/안개,5.0,17.0
Seoul,20180326,구름조금/안개,5.0,18.0
Seoul,20180327,구름조금/안개,8.0,20.0
Seoul,20180328,구름조금/안개,9.0,19.0
Seoul,20180329,구름조금/안개,12.0,21.0
Seoul,20180330,맑음/안개,10.0,22.0
Seoul,20180331,구름조금/안개,9.0,20.0
Seoul,20180401,흐림/안개,12.0,19.0
Seoul,20180402,구름많음/안개,15.0,24.0
Seoul,20180403,흐림/비/안개,15.0,21.0
Seoul,20180404,구름많음/비,10.0,18.0
Seoul,20180405,흐림/비,7.0,10.0
Seoul,20180406,흐림/비/안개/황사,3.0,9.0
Seoul,20180407,구름많음/눈,1.0,9.0
Seoul,20180408,구름많음/비/안개,1.0,8.0
Seoul,20180409,구름조금/안개,0.0,15.0
Seoul,20180410,구름많음/비,7.0,22.0
Seoul,20180411,구름조금/안개,9.0,17.0
Seoul,20180412,맑음,7.0,20.0
Seoul,20180413,흐림,8.0,19.0
Seoul,20180414,흐림/비/이슬비,8.0,15.0
Seoul,20180415,구름조금/안개,6.0,14.0
Seoul,20180416,맑음,5.0,19.0
Seoul,20180417,맑음,7.0,20.0
Seoul,20180418,맑음,6.0,19.0
Seoul,20180419,맑음/안개,7.0,21.0
Seoul,20180420,맑음/안개,11.0,26.0
Seoul,20180421,구름조금/안개,12.0,26.0
Seoul,20180422,흐림/비,11.0,21.0
Seoul,20180423,흐림/비,8.0,11.0
Seoul,20180424,흐림/비,9.0,16.0
Seoul,20180425,맑음,6.0,23.0
Seoul,20180426,구름조금/안개,10.0,22.0
Seoul,20180427,맑음/안개,10.0,23.0
Seoul,20180428,맑음/안개,11.0,22.0
Seoul,20180429,구름조금/안개,9.0,23.0
Seoul,20180430,구름많음/안개,14.0,25.0
Seoul,20180501,흐림/안개/이슬비,18.0,23.0
Seoul,20180502,흐림/비/안개,9.0,20.0
Seoul,20180503,구름조금/비/천둥번개,7.0,15.0
Seoul,20180504,맑음,9.0,20.0
Seoul,20180505,구름많음,12.0,25.0
Seoul,20180506,흐림/비,15.0,21.0
Seoul,20180507,구름많음,14.0,26.0
Seoul,20180508,구름조금,12.0,23.0
Seoul,20180509,맑음,9.0,22.0
Seoul,20180510,구름조금/안개,11.0,21.0
Seoul,20180511,흐림/안개,12.0,21.0
Seoul,20180512,흐림/비/안개,12.0,16.0
Seoul,20180513,구름많음/안개/이슬비,13.0,20.0
Seoul,20180514,구름많음/안개,12.0,25.0
Seoul,20180515,흐림/비/안개,15.0,29.0
Seoul,20180516,흐림/비/안개/이슬비/천둥번개,22.0,24.0
Seoul,20180517,흐림/비/이슬비/천둥번개,19.0,24.0
Seoul,20180518,흐림/비/이슬비,12.0,19.0
Seoul,20180519,맑음,10.0,25.0
Seoul,20180520,구름조금,12.0,23.0
Seoul,20180521,구름조금,11.0,24.0
Seoul,20180522,흐림/비,15.0,23.0
Seoul,20180523,맑음/비,14.0,23.0
Seoul,20180524,맑음/안개/황사,11.0,24.0
Seoul,20180525,구름조금/안개,14.0,26.0
Seoul,20180526,맑음/안개,14.0,30.0
Seoul,20180527,구름많음,17.0,25.0
Seoul,20180528,구름조금/안개,16.0,29.0
Seoul,20180529,흐림/비/안개,19.0,26.0
Seoul,20180530,구름조금/비/안개/이슬비,16.0,25.0
Seoul,20180531,맑음/안개,14.0,28.0
Seoul,20180601,맑음/안개,18.0,30.0
